patch,champ,role,picks_vs,bans_vs
16.03,Nocturne,jng,0,1
16.03,Pantheon,jng,0,1
16.03,Poppy,top,1,0
16.03,Poppy,sup,0,1
16.03,Rakan,sup,0,1
16.03,Rell,sup,1,0
16.03,Renekton,top,0,1
16.03,Ryze,mid,1,0
16.03,Sion,top,1,0
16.03,Sivir,bot,1,0
16.03,Zaahen,jng,1,0
16.06,Azir,mid,1,3
16.06,Vi,jng,1,3
16.06,Orianna,mid,0,3
16.06,Ryze,mid,0,3
16.06,Karma,sup,0,2
16.06,Renekton,top,2,0
16.06,Rumble,top,1,1
16.06,Akali,mid,1,0
16.06,Alistar,sup,0,1
16.06,Ambessa,top,1,0
16.06,Annie,mid,1,0
16.06,Aphelios,bot,1,0
16.06,Ashe,bot,1,0
16.06,Aurora,mid,1,0
16.06,Bard,sup,0,1
16.06,Corki,bot,1,0
16.06,Dr. Mundo,jng,1,0
16.06,Gnar,top,0,1
16.06,Jax,top,0,1
16.06,K'Sante,top,1,0
16.06,Kai'Sa,bot,0,1
16.06,Lissandra,mid,1,0
16.06,Lulu,sup,1,0
16.06,Mel,mid,0,1
16.06,Nami,sup,1,0
16.06,Neeko,sup,1,0
16.06,Nocturne,jng,1,0
16.06,Pantheon,jng,1,0
16.06,Poppy,sup,0,1
16.06,Rakan,sup,1,0
16.06,Seraphine,sup,1,0
16.06,Sivir,bot,0,1
16.06,Skarner,jng,0,1
16.06,Taliyah,mid,0,1
16.06,Varus,bot,1,0
16.06,Xin Zhao,jng,1,0
16.06,Yunara,bot,1,0
16.07,Rumble,top,1,4
16.07,Ryze,mid,0,4
16.07,Azir,mid,1,2
16.07,Karma,sup,0,3
16.07,Ezreal,bot,2,0
16.07,Orianna,mid,0,2
16.07,Viktor,mid,2,0
16.07,Xin Zhao,jng,2,0
16.07,Ahri,mid,1,0
16.07,Akali,mid,0,1
16.07,Ambessa,top,1,0
16.07,Ashe,bot,1,0
16.07,Aurora,mid,0,1
16.07,Bard,sup,1,0
16.07,Caitlyn,bot,1,0
16.07,Gnar,top,0,1
16.07,Jarvan IV,jng,0,1
16.07,Jhin,bot,1,0
16.07,K'Sante,top,1,0
16.07,Maokai,jng,1,0
16.07,Mel,mid,0,1
16.07,Nami,sup,1,0
16.07,Nautilus,sup,0,1
16.07,Neeko,sup,1,0
16.07,Nocturne,jng,0,1
16.07,Pantheon,jng,0,1
16.07,Rakan,sup,1,0
16.07,Renekton,top,1,0
16.07,Seraphine,sup,1,0
16.07,Skarner,jng,1,0
16.07,Twisted Fate,top,1,0
16.07,Vi,jng,1,0
16.07,Wukong,jng,0,1
16.07,Zaahen,top,0,1
16.07,Zed,mid,1,0
16.08,Vi,jng,1,9
16.08,Orianna,mid,0,7
16.08,Ryze,mid,2,5
16.08,Azir,mid,3,3
16.08,Caitlyn,bot,2,4
16.08,Lulu,sup,4,2
16.08,Nautilus,sup,0,6
16.08,Rumble,top,3,3
16.08,Sion,top,1,5
16.08,Xin Zhao,jng,5,0
16.08,Ahri,mid,1,3
16.08,Aurora,mid,2,2
16.08,Karma,sup,1,3
16.08,Anivia,mid,1,2
16.08,Ashe,bot,1,2
16.08,Bard,sup,3,0
16.08,Ezreal,bot,3,0
16.08,Gwen,top,1,2
16.08,Nami,sup,2,1
16.08,Yunara,bot,2,1
16.08,Annie,mid,2,0
16.08,Gnar,top,2,0
16.08,Jarvan IV,jng,1,1
16.08,Kai'Sa,bot,0,2
16.08,Nocturne,jng,2,0
16.08,Pantheon,jng,1,1
16.08,Renekton,top,2,0
16.08,Syndra,mid,1,1
16.08,Taliyah,mid,1,1
16.08,Varus,bot,1,1
16.08,Xayah,bot,1,1
16.08,Aatrox,jng,1,0
16.08,Akali,mid,0,1
16.08,Alistar,sup,1,0
16.08,Ambessa,top,1,0
16.08,Aphelios,bot,1,0
16.08,Braum,sup,1,0
16.08,Corki,bot,1,0
16.08,Jax,top,0,1
16.08,Jayce,top,1,0
16.08,Jhin,bot,0,1
16.08,K'Sante,top,1,0
16.08,Kalista,bot,1,0
16.08,Kennen,top,0,1
16.08,Kha'Zix,jng,1,0
16.08,Kled,top,1,0
16.08,LeBlanc,mid,1,0
16.08,Lucian,bot,1,0
16.08,Mel,mid,1,0
16.08,Milio,sup,1,0
16.08,Ornn,top,0,1
16.08,Rakan,sup,1,0
16.08,Renata Glasc,sup,1,0
16.08,Sivir,bot,1,0
16.08,Skarner,jng,1,0
16.08,Sylas,mid,0,1
16.08,Varus,top,1,0
16.08,Vayne,top,1,0
16.08,Viktor,mid,0,1
16.08,Wukong,jng,1,0
16.08,Zaahen,jng,1,0
16.09,Sion,top,0,4
16.09,Akali,mid,0,3
16.09,Orianna,mid,0,3
16.09,Vi,jng,1,2
16.09,Bard,sup,2,0
16.09,Jarvan IV,jng,0,2
16.09,Karma,sup,0,2
16.09,Lucian,bot,2,0
16.09,Nocturne,jng,1,1
16.09,Aatrox,jng,1,0
16.09,Ahri,mid,0,1
16.09,Alistar,sup,0,1
16.09,Ambessa,top,1,0
16.09,Annie,mid,1,0
16.09,Aurora,mid,1,0
16.09,Caitlyn,bot,1,0
16.09,Irelia,top,1,0
16.09,Jax,top,0,1
16.09,Jhin,bot,1,0
16.09,Kai'Sa,bot,1,0
16.09,LeBlanc,mid,0,1
16.09,Mel,mid,1,0
16.09,Milio,sup,1,0
16.09,Nami,sup,1,0
16.09,Nautilus,sup,0,1
16.09,Pantheon,jng,1,0
16.09,Rell,sup,1,0
16.09,Renekton,top,0,1
16.09,Rumble,top,1,0
16.09,Ryze,mid,0,1
16.09,Syndra,mid,1,0
16.09,Twisted Fate,top,1,0
16.09,Varus,top,1,0
16.09,Viktor,mid,1,0
16.09,Xin Zhao,jng,1,0
16.09,Yorick,top,0,1
